ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10128;43;92.16;1;3962.88;8/4/2022;Shipped;2;6;2022;Vintage Cars;87;S18_4522;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10140;26;100;3;2829.58;8/4/2022;Shipped;3;7;2022;Trucks and Buses;96;S32_1268;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Small
10207;49;80.9;14;3964.1;8/4/2022;Shipped;4;12;2022;Trucks and Buses;96;S32_1268;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;NA;Franco;Valarie;Medium
10374;22;100;1;3834.38;9/4/2022;Shipped;1;2;2022;Motorcycles;193;S10_4698;Australian Gift Network, Co;61-7-3844-6555;31 Duncan St. West End;;South Brisbane;Queensland;4101;Australia;APAC;Calaghan;Tony;Medium
10378;22;100;4;2464;9/4/2022;Shipped;1;2;2022;Classic Cars;80;S18_3278;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10210;27;98.48;9;2658.96;9/4/2022;Shipped;1;1;2022;Planes;109;S24_1785;Osaka Souveniers Co.;+81 06 6342 5555;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;;Osaka;Osaka;530-0003;Japan;Japan;Kentary;Mory;Small
10122;29;71.14;14;2063.06;9/4/2022;Shipped;2;5;2022;Classic Cars;80;S24_4620;Marseille Mini Autos;91.24.4555;12, rue des Bouchers;;Marseille;;13008;France;EMEA;Lebihan;Laurence;Small
10282;38;100;12;4310.72;9/4/2022;Shipped;3;8;2022;Trucks and Buses;115;S50_1392;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10390;45;100;8;6763.05;10/4/2022;Shipped;1;3;2022;Classic Cars;140;S24_3856;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10126;34;100;15;3576.12;10/4/2022;Shipped;2;5;2022;Vintage Cars;97;S24_4258;Corrida Auto Replicas, Ltd;(91) 555 22 82;C/ Araquil, 67;;Madrid;;28023;Spain;EMEA;Sommer;Mart¡n;Medium
10178;45;51.15;7;2301.75;10/4/2022;Shipped;4;11;2022;Planes;49;S72_1253;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Small
10391;33;100;8;8344.71;11/4/2022;Shipped;1;3;2022;Vintage Cars;33;S24_1937;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Large
10390;46;52.84;6;2430.64;11/4/2022;Shipped;1;3;2022;Classic Cars;61;S24_3371;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10328;35;76.43;3;2675.05;11/4/2022;Shipped;4;11;2022;Planes;68;S24_3949;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small
10351;38;68.38;4;2598.44;12/4/2022;Shipped;4;12;2022;Vintage Cars;65;S24_3420;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;UK;EMEA;Brown;Ann;Small
10244;40;86.68;4;3467.2;12/4/2022;Shipped;2;4;2022;Vintage Cars;97;S24_4258;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10311;29;100;9;2923.2;13/4/2022;Shipped;4;10;2022;Classic Cars;124;S18_1589;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10280;46;100;3;5126.24;13/4/2022;Shipped;3;8;2022;Vintage Cars;101;S18_2949;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Medium
10409;61;29.54;1;1801.94;13/4/2022;Shipped;2;4;2022;Vintage Cars;33;S24_1937;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small
10357;44;100;4;5160.76;14/4/2022;Shipped;4;12;2022;Vintage Cars;104;S18_3136;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10177;50;100;7;6083;14/4/2022;Shipped;4;11;2022;Ships;122;S24_2011;CAF Imports;+34 913 728 555;Merchants House, 27-30 Merchant's Quay;;Madrid;;28023;Spain;EMEA;Fernandez;Jesus;Medium
10250;36;51.93;8;1869.48;14/4/2022;Shipped;2;5;2022;Vintage Cars;43;S50_1341;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;NA;Frick;Sue;Small
10350;28;100;4;2924.32;14/4/2022;Shipped;4;12;2022;Ships;86;S700_1938;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10244;30;100;1;3525.6;16/4/2022;Shipped;2;4;2022;Vintage Cars;101;S18_2949;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10270;38;100;3;5383.08;16/4/2022;Shipped;3;7;2022;Trucks and Buses;121;S18_4600;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10326;39;60;1;2340;16/4/2022;Shipped;4;11;2022;Ships;66;S700_1138;Volvo Model Replicas, Co;0921-12 3555;Berguvsv„gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Small
10356;26;100;4;3937.7;17/4/2022;Shipped;4;12;2022;Motorcycles;81;S50_4713;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Medium
10339;30;62.16;1;1864.8;18/4/2022;Shipped;4;11;2022;Motorcycles;60;S18_2625;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Small
10378;49;67.14;8;3289.86;18/4/2022;Shipped;1;2;2022;Classic Cars;148;S18_4721;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10373;33;57.32;12;1891.56;18/4/2022;Shipped;1;1;2022;Vintage Cars;88;S24_3151;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Small
10209;22;89.73;7;1974.06;18/4/2022;Shipped;1;1;2022;Vintage Cars;83;S24_3816;Men 'R' US Retailers, Ltd.;2155554369;6047 Douglas Av.;;Los Angeles;CA;;USA;NA;Chandler;Michael;Small
10108;40;100;1;5448.8;18/4/2022;Shipped;1;3;2022;Classic Cars;140;S24_3856;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium
10135;31;100;12;4705.18;19/4/2022;Shipped;3;7;2022;Classic Cars;148;S18_4721;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10282;41;100;5;7071.27;20/4/2022;Shipped;3;8;2022;Classic Cars;207;S12_1108;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Large
10356;22;72.41;6;1593.02;20/4/2022;Shipped;4;12;2022;Vintage Cars;53;S18_1367;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Small
10380;44;79.06;9;3478.64;21/4/2022;Shipped;1;2;2022;Classic Cars;85;S24_3191;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10169;26;39.83;9;1035.58;21/4/2022;Shipped;4;11;2022;Motorcycles;40;S32_2206;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Small
10331;28;100;3;4102.56;21/4/2022;Shipped;4;11;2022;Motorcycles;40;S32_2206;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Medium
10397;32;80.55;5;2577.6;21/4/2022;Shipped;1;3;2022;Ships;86;S700_1938;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Small
10281;27;85.98;11;2321.46;21/4/2022;Shipped;3;8;2022;Classic Cars;101;S700_2824;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Small
10229;50;100;11;5614;22/4/2022;Shipped;1;3;2022;Classic Cars;101;S700_2824;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10103;35;100;10;3920;23/4/2022;Shipped;1;1;2022;Trucks and Buses;116;S18_1097;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium
10406;48;100;2;7169.28;23/4/2022;Disputed;2;4;2022;Classic Cars;142;S18_1984;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Large
10253;40;42.67;7;1706.8;23/4/2022;Cancelled;2;6;2022;Classic Cars;37;S24_2972;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Small
10251;26;100;3;2637.18;24/4/2022;Shipped;2;5;2022;Motorcycles;112;S24_1578;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;NA;Brown;William;Small
10312;31;35.29;15;1093.99;24/4/2022;Shipped;4;10;2022;Vintage Cars;41;S24_3969;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10416;26;61.22;7;1591.72;24/4/2022;Shipped;2;5;2022;Vintage Cars;68;S32_4289;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small
10314;23;76.22;2;1753.06;24/4/2022;Shipped;4;10;2022;Ships;86;S700_1938;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small
10347;50;100;8;6834.5;25/4/2022;Shipped;4;11;2022;Trucks and Buses;60;S18_2432;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Medium
10356;26;31.86;7;828.36;25/4/2022;Shipped;4;12;2022;Vintage Cars;44;S24_2022;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Small
10288;41;100;12;4873.26;26/4/2022;Shipped;3;9;2022;Classic Cars;107;S24_3432;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Medium
10244;43;100;8;5950.34;27/4/2022;Shipped;2;4;2022;Vintage Cars;168;S18_2795;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10396;33;100;2;5273.73;27/4/2022;Shipped;1;3;2022;Vintage Cars;136;S18_3140;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10325;42;64;8;2688;28/4/2022;Shipped;4;11;2022;Classic Cars;207;S12_1108;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small
10318;31;100;9;3116.43;29/4/2022;Shipped;4;11;2022;Planes;84;S18_2581;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Medium
10281;20;40.66;2;813.2;29/4/2022;Shipped;3;8;2022;Classic Cars;35;S24_2840;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Small
10195;49;100;4;5161.17;30/4/2022;Shipped;4;11;2022;Trucks and Buses;115;S50_1392;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Medium
10312;32;100;2;4181.44;1/5/2022;Shipped;4;10;2022;Trucks and Buses;116;S18_1097;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10196;35;100;3;3564.75;1/5/2022;Shipped;4;11;2022;Trains;100;S18_3259;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;NA;Murphy;Leslie;Medium
10337;36;100;3;5679.36;1/5/2022;Shipped;4;11;2022;Classic Cars;143;S18_4027;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;NA;Hernandez;Maria;Medium
10302;23;72.7;3;1672.1;1/5/2022;Shipped;4;10;2022;Classic Cars;71;S18_4933;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Small
10273;48;83.02;3;3984.96;1/5/2022;Shipped;3;7;2022;Vintage Cars;83;S24_3816;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Medium
10181;28;100;12;2860.76;2/5/2022;Shipped;4;11;2022;Classic Cars;117;S12_3380;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Small
10229;36;100;1;4521.96;2/5/2022;Shipped;1;3;2022;Trucks and Buses;118;S12_4473;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10334;34;61.38;1;2086.92;2/5/2022;On Hold;4;11;2022;Trucks and Buses;60;S18_2432;Volvo Model Replicas, Co;0921-12 3555;Berguvsv„gen  8;;Lule;;S-958 22;Sweden;EMEA;Berglund;Christina;Small
10414;23;100;10;3335.23;2/5/2022;On Hold;2;5;2022;Ships;122;S24_2011;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Medium
10219;21;40.31;3;846.51;2/5/2022;Shipped;1;2;2022;Classic Cars;35;S24_2840;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;USA;NA;Taylor;Sue;Small
10136;36;100;1;5274.72;3/5/2022;Shipped;3;7;2022;Classic Cars;142;S18_1984;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Medium
10276;38;69.96;6;2658.48;3/5/2022;Shipped;3;8;2022;Classic Cars;80;S18_3278;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;USA;NA;Barajas;Miguel;Small
10131;21;100;4;2781.66;5/5/2022;Shipped;2;6;2022;Planes;157;S18_1662;Gift Ideas Corp.;2035554407;2440 Pompton St.;;Glendale;CT;97561;USA;NA;Lewis;Dan;Small
10250;31;100;2;3282.28;5/5/2022;Shipped;2;5;2022;Motorcycles;99;S32_1374;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;NA;Frick;Sue;Medium
10155;29;100;10;3622.97;6/5/2022;Shipped;4;10;2022;Vintage Cars;105;S18_3856;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Medium
10185;47;77.24;8;3630.28;6/5/2022;Shipped;4;11;2022;Vintage Cars;87;S18_4522;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Medium
10169;34;50.21;1;1707.14;6/5/2022;Shipped;4;11;2022;Classic Cars;61;S24_3371;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Small
10191;30;64.64;4;1939.2;7/5/2022;Shipped;4;11;2022;Classic Cars;79;S12_3990;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Small
10304;24;100;17;2440.8;7/5/2022;Shipped;4;10;2022;Vintage Cars;127;S18_2325;Auto Assoc. & Cie.;30.59.8555;67, avenue de l'Europe;;Versailles;;78000;France;EMEA;Tonini;Daniel;Small
10103;45;75.63;7;3403.35;7/5/2022;Shipped;1;1;2022;Trucks and Buses;64;S32_3522;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium
10196;46;62.09;7;2856.14;8/5/2022;Shipped;4;11;2022;Trains;58;S50_1514;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;NA;Murphy;Leslie;Small
10193;20;50.62;9;1012.4;9/5/2022;Shipped;4;11;2022;Vintage Cars;44;S24_2022;Australian Collectables, Ltd;61-9-3844-6555;7 Allen Street;;Glen Waverly;Victoria;3150;Australia;APAC;Connery;Sean;Small
10211;21;63.72;11;1338.12;9/5/2022;Shipped;1;1;2022;Motorcycles;69;S24_2360;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Small
10388;46;100;2;10066.6;9/5/2022;Shipped;1;3;2022;Planes;91;S700_1691;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Large
10328;39;85.87;12;3348.93;9/5/2022;Shipped;4;11;2022;Planes;74;S700_4002;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium
10180;21;50.36;3;1057.56;10/5/2022;Shipped;4;11;2022;Motorcycles;62;S18_3782;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;France;EMEA;Rance;Martine;Small
10237;20;100;8;2299;10/5/2022;Shipped;2;4;2022;Motorcycles;112;S24_1578;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;NA;Frick;Michael;Small
10175;29;74.98;12;2174.42;11/5/2022;Shipped;4;11;2022;Trucks and Buses;64;S32_3522;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;UK;EMEA;Brown;Ann;Small
10305;27;100;4;3934.44;12/5/2022;Shipped;4;10;2022;Classic Cars;163;S18_2238;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;NA;Hernandez;Marta;Medium
10307;48;86.81;6;4166.88;12/5/2022;Shipped;4;10;2022;Vintage Cars;105;S18_3856;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Medium
10228;29;100;2;6463.23;13/5/2022;Shipped;1;3;2022;Classic Cars;214;S10_1949;Cambridge Collectables Co.;6175555555;4658 Baden Av.;;Cambridge;MA;51247;USA;NA;Tseng;Kyung;Medium
10382;39;100;1;4890.6;13/5/2022;Shipped;1;2;2022;Trucks and Buses;121;S18_4600;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10343;25;52.32;3;1308;14/5/2022;Shipped;4;11;2022;Classic Cars;132;S18_2870;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Small
10182;44;69.84;12;3072.96;14/5/2022;Shipped;4;11;2022;Classic Cars;71;S18_4933;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10224;43;100;6;6087.94;15/5/2022;Shipped;1;2;2022;Motorcycles;150;S12_2823;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;France;EMEA;Rance;Martine;Medium
10390;34;43.05;15;1463.7;15/5/2022;Shipped;1;3;2022;Classic Cars;142;S18_1984;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10106;34;100;9;3763.46;15/5/2022;Shipped;1;2;2022;Planes;99;S700_2466;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium
10143;26;82.77;4;2152.02;15/5/2022;Shipped;3;8;2022;Planes;99;S700_2466;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Small
10208;42;63.88;6;2682.96;15/5/2022;Shipped;1;1;2022;Ships;54;S72_3212;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Small
10332;27;89.89;16;2427.03;16/5/2022;Shipped;4;11;2022;Vintage Cars;53;S18_1367;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Small
10142;47;100;8;6034.33;16/5/2022;Shipped;3;8;2022;Vintage Cars;136;S18_3140;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10192;46;83.6;2;3845.6;16/5/2022;Shipped;4;11;2022;Classic Cars;90;S24_2766;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Medium
10322;41;57.68;5;2364.88;17/5/2022;Shipped;4;11;2022;Vintage Cars;53;S18_1367;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Small
10386;21;74.77;18;1570.17;17/5/2022;Resolved;1;3;2022;Planes;84;S18_2581;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10288;35;80.99;6;2834.65;17/5/2022;Shipped;3;9;2022;Vintage Cars;92;S18_4409;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small
10372;41;86.89;7;3562.49;17/5/2022;Shipped;1;1;2022;Vintage Cars;87;S18_4522;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Medium
10127;39;38.19;12;1489.41;17/5/2022;Shipped;2;6;2022;Classic Cars;35;S24_2840;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Small
10419;32;100;10;3832.64;18/5/2022;Shipped;2;5;2022;Classic Cars;115;S12_4675;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10423;28;78.89;4;2208.92;18/5/2022;In Process;2;5;2022;Vintage Cars;97;S24_4258;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small
10176;47;100;3;8378.69;19/5/2022;Shipped;4;11;2022;Classic Cars;151;S12_3148;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Large
10206;34;100;5;3966.78;19/5/2022;Shipped;4;12;2022;Trucks and Buses;116;S18_1097;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;NA;Tannamuri;Yoshi;Medium
10322;36;100;2;5797.44;19/5/2022;Shipped;4;11;2022;Vintage Cars;168;S18_2795;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Medium
10241;27;86.73;9;2341.71;19/5/2022;Shipped;2;4;2022;Classic Cars;107;S24_3432;Mini Caravy;88.60.1555;24, place Kluber;;Strasbourg;;67000;France;EMEA;Citeaux;Frederique;Small
10148;23;100;13;2702.04;20/5/2022;Shipped;3;9;2022;Classic Cars;141;S18_1129;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Small
10159;44;100;15;5355.68;20/5/2022;Shipped;4;10;2022;Motorcycles;112;S24_1578;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Medium
10225;42;36.63;3;1538.46;20/5/2022;Shipped;1;2;2022;Classic Cars;37;S24_2972;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Small
10305;42;100;3;4618.32;20/5/2022;Shipped;4;10;2022;Trucks and Buses;115;S50_1392;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;NA;Hernandez;Marta;Medium
10362;23;49.67;3;1142.41;21/5/2022;Shipped;1;1;2022;Motorcycles;60;S18_2625;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Small
10191;44;66.29;7;2916.76;21/5/2022;Shipped;4;11;2022;Classic Cars;80;S24_4620;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Small
10264;47;89.5;5;4206.5;21/5/2022;Shipped;2;6;2022;Motorcycles;81;S50_4713;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Medium
10163;21;100;1;4860.24;22/5/2022;Shipped;4;10;2022;Classic Cars;214;S10_1949;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;NA;Hernandez;Maria;Medium
10203;20;100;6;2254.8;22/5/2022;Shipped;4;12;2022;Classic Cars;117;S12_3380;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10332;50;100;2;7310;22/5/2022;Shipped;4;11;2022;Vintage Cars;92;S18_4409;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Large
10193;26;29.21;10;759.46;22/5/2022;Shipped;4;11;2022;Vintage Cars;33;S24_1937;Australian Collectables, Ltd;61-9-3844-6555;7 Allen Street;;Glen Waverly;Victoria;3150;Australia;APAC;Connery;Sean;Small
